,Unnamed: 0,Date,Time,Otype,Sdate,Stime,Stype,Source,Qs,Vsp,Vmean,VmeanC,Vmax,tVmax,Bmax,tBmax,VmBm,Bzmin,ABzmax,BzmtoBm,KTmax,tKTmax,KTmin,tKTmin,Bemax,tBemax,Bemin,tBemin,Rbulk,B2Sum,Magn,MagnM,MagnL,MagnC,Tmin,TminM,Dmin,tDmin,DminM,tDminM,GrDmin,Dmax,tDmax,AftoB,GammaM,GammaD,tBef,tAft,tFrom,Kpmax,Apmax,Dstmin,tDstmin,Fdata,Xmagn,Hlat,Alat,Hlon,Sdur,Axym,Txymax,Axm,Aym,Azrange,Pxym,Axdm,Aydm,Azdm,Axydm,Pxydm,D01,D02,AD02,AxytoAf,Axb,Ayb,Azb,Axyb,Pxyb,Ax0,Ay0,Az0,Axy0,Pxy0,Ax1,Ay1,Az1,Axy1,Pxy1,dx1b,dy1b,dz1b,dxy1b,dA11b,dz1b.1,Adz1b,dPxy1b,Pdxy1b,DP1b,CMEdate,CMEtime,CMEwidth,CMEangle,MCstartdate,MCstarttime,MCdur,RMC,EruptA,EruptD,EruptAD,Ind,Spol,GLE,SSN,date
1359,1359,2010-05-28,2:57:00,1,2010-05-24,13:05:00,2.0,DSFm2405+DSFm2305,4.0,0.0,484.0,485.0,385.0,8,14.4,29,2.77,-13.8,13.8,0.958,2.205,36.0,0.299,18.0,6.1,1.0,0.11,33.0,54.11,0.83,1.7,2.7,7.56,7.0,28,33,-0.49,17,-0.55,26,59.6,0.25,8,0.118,-99.9,-99.99,56.0,44.0,44.0,5.33,56.0,-80.0,35.0,B,1.1e-07,13.0,13.0,31.0,165.0,1.96,20.0,1.29,1.47,1.14,48.7,1.22,1.37,-1.61,1.83,48.3,-0.07,0.03,0.03,,0.15,0.73,-1.24,0.75,78.4,-0.02,0.72,-0.98,0.72,91.6,0.17,0.62,-1.19,0.64,74.7,0.02,-0.11,0.05,0.11,0.12,0.05,0.05,154.4,280.3,3.2,2010-05-24,14:06:05,360.0,-999.0,2010-05-28,19:00:00,22.0,11.52,,,,93.0,,0,13.0,2010-05-28 02:57:00
1360,1360,2010-08-03,17:41:00,1,2010-08-01,7:55:00,1.0,SF+DSF,4.0,0.0,719.0,792.0,598.0,5,17.3,15,5.17,-10.4,13.1,0.757,2.488,2.0,0.387,13.0,2.0,6.0,0.3,12.0,38.7,3.81,2.8,3.7,-1.0,3.3,11,11,-0.85,0,-0.85,0,-99.0,0.18,12,0.162,-99.9,0.84,16.0,17.0,16.0,6.67,111.0,-74.0,7.0,C,3.2e-06,-999.0,20.0,-999.0,100.0,1.78,1.0,-0.25,1.76,2.47,98.1,0.59,0.49,0.15,0.77,39.7,-1.81,-1.99,1.99,,-0.25,1.76,0.62,1.78,33.9,0.59,0.49,0.15,0.77,39.7,-0.25,1.76,-0.01,1.78,98.1,-0.95,1.29,-0.63,1.6,1.72,-0.63,0.63,-28.3,126.4,69.7,2010-08-01,13:42:05,360.0,-999.0,,,-1.0,,,,,77.0,,0,14.0,2010-08-03 17:41:00
1361,1361,2010-08-04,10:19:00,1,,,2.0,DSF+SF,4.0,0.0,0.0,698.0,598.0,2,13.7,-1,4.1,-8.2,10.1,0.737,0.628,19.0,0.09,10.0,4.27,14.0,0.06,1.0,-1.0,-1.0,0.8,0.6,-1.0,0.8,0,0,-0.2,17,-0.4,0,-99.0,0.3,3,0.058,-99.9,0.81,17.0,23.0,17.0,6.33,94.0,-74.0,8.0,,-99.9,-999.0,-1.0,-999.0,100.0,0.99,8.0,0.53,-0.84,0.62,302.2,0.65,-0.22,0.21,0.69,341.3,0.4,0.18,0.18,,0.73,-0.11,-0.14,0.74,351.4,0.66,0.12,-0.16,0.67,10.3,0.77,0.02,-0.26,0.77,1.5,0.04,0.13,-0.12,0.14,0.18,-0.12,0.12,-71.4,72.9,12.5,2010-08-01,23:18:05,120.0,56.0,2010-08-04,10:00:00,14.0,8.54,,,,0.0,,0,32.0,2010-08-04 10:19:00
1362,1362,2010-10-30,10:13:00,1,,,2.0,DSF,4.0,0.0,0.0,394.0,387.0,2,11.7,44,2.26,-3.5,9.3,0.795,2.414,2.0,0.232,22.0,25.64,15.0,0.2,42.0,15.13,1.19,2.0,1.9,6.01,2.1,36,36,-0.38,35,-0.36,35,49.09,0.39,37,0.171,-99.9,0.5,193.0,148.0,148.0,2.33,9.0,-14.0,-10.0,,-99.9,-999.0,-1.0,-999.0,45.0,1.74,19.0,0.01,1.74,1.44,89.7,0.91,-0.64,-1.04,1.11,324.9,0.17,0.18,0.18,,-0.44,0.91,-0.5,1.01,115.8,-0.47,1.19,-0.69,1.28,111.6,-0.46,1.15,-0.57,1.24,111.8,-0.02,0.24,-0.07,0.24,0.25,-0.07,0.07,17.0,94.8,4.0,2010-10-26,1:36:05,83.0,198.0,2010-10-31,13:00:00,7.0,2.44,,,,0.0,,0,33.0,2010-10-30 10:13:00
1364,1364,2010-11-10,17:43:00,1,,,7.0,CHN23_?,4.0,,0.0,0.0,546.0,45,11.3,11,3.08,-7.8,10.7,0.947,4.592,15.0,0.594,2.0,9.2,43.0,0.59,9.0,39.4,2.21,1.0,1.4,4.25,1.0,26,29,-0.28,7,-0.28,7,49.33,0.29,42,0.088,-99.9,-99.99,58.0,74.0,58.0,4.67,39.0,-39.0,29.0,,-99.9,-999.0,,-999.0,,0.86,48.0,0.71,0.49,1.54,34.6,-0.24,0.26,0.28,0.35,132.7,-0.14,-0.04,0.04,,-0.05,0.63,0.06,0.63,72.3,0.23,0.39,0.18,0.45,59.5,-0.05,0.63,-0.09,0.63,94.5,-0.2,0.16,-0.15,0.26,0.3,-0.15,0.15,-46.8,141.3,26.8,,,0.0,-999.0,,,-1.0,,,,,0.0,1.0,0,48.0,2010-11-10 17:43:00
1367,1367,2011-02-14,15:55:00,1,,,5.0,?,4.0,,0.0,0.0,497.0,19,18.8,8,4.67,-13.2,13.2,0.702,3.781,7.0,0.349,29.0,11.71,1.0,0.21,9.0,35.99,3.22,1.2,1.3,2.44,1.2,22,22,-0.34,9,-0.36,6,41.55,0.2,16,0.064,-99.99,-1.0,110.0,82.0,82.0,5.33,56.0,-40.0,6.0,,-99.9,-999.0,,-999.0,,1.09,22.0,-0.74,0.8,0.89,132.8,0.42,0.63,-1.75,0.76,56.3,-0.06,-0.1,0.1,0.61,0.22,0.01,-1.35,0.22,2.6,0.09,0.07,-1.35,0.11,37.9,0.28,0.22,-1.45,0.36,38.2,0.06,0.21,-0.1,0.22,0.24,-0.1,0.1,-35.9,74.1,8.2,,,0.0,-999.0,2011-02-14,19:00:00,6.0,4.33,,,,0.0,1.0,0,87.0,2011-02-14 15:55:00
1368,1368,2011-02-18,1:30:00,1,2011-02-15,1:44:00,1.0,SF+SF,4.0,0.0,579.0,579.0,691.0,12,31.0,5,10.71,-5.5,20.2,0.652,4.285,12.0,0.164,47.0,2.75,17.0,0.05,19.0,72.25,14.84,5.2,4.7,13.57,14.0,7,7,-1.31,4,-1.2,4,157.74,0.42,34,0.168,0.35,-1.0,82.0,96.0,82.0,5.0,48.0,-30.0,13.0,X2.2/,0.00022,-18.0,18.0,17.0,22.0,1.55,4.0,-0.12,1.55,1.77,94.4,-0.12,1.55,-0.1,1.55,94.4,-1.05,-1.61,1.61,0.18,-0.2,0.33,-0.9,0.39,121.2,0.0,0.37,-0.83,0.37,90.0,-0.12,0.73,-0.55,0.74,99.3,0.08,0.4,0.35,0.41,0.54,0.35,0.35,20.6,78.7,32.7,2011-02-15,2:24:05,360.0,-999.0,2011-02-18,20:00:00,33.0,17.7,,,,77.0,,0,85.0,2011-02-18 01:30:00
1369,1369,2011-03-10,6:45:00,1,2011-03-07,19:43:00,1.0,SF+DSF+CH,4.0,0.0,704.0,701.0,405.0,27,11.9,3,2.41,-10.5,10.5,0.882,1.713,18.0,0.447,1.0,2.49,15.0,0.45,11.0,31.19,2.39,2.5,3.0,-9900.0,2.5,25,25,-0.5,19,-0.46,19,64.22,0.28,10,0.21,-99.9,0.47,99.0,33.0,33.0,5.33,56.0,-83.0,22.0,M,3.7e-05,24.0,24.0,59.0,75.0,3.0,7.0,-2.12,2.12,1.45,135.0,-0.37,0.31,-1.45,0.48,140.0,-0.51,-0.82,0.82,0.0,-1.54,0.63,-1.61,1.66,111.9,-1.05,0.8,-2.32,1.32,142.7,-1.54,0.63,-2.56,1.66,157.8,-1.15,-0.34,-0.95,1.2,1.53,-0.95,0.95,-38.7,196.5,24.5,2011-03-07,20:00:05,360.0,-999.0,,,-1.0,,,,,93.0,,0,83.0,2011-03-10 06:45:00
1370,1370,2011-03-29,16:30:00,1,2011-03-24,12:01:00,2.0,DSF,4.0,0.0,334.0,333.0,391.0,2,14.5,10,2.83,-7.0,14.0,0.966,1.366,38.0,0.19,19.0,6.78,5.0,0.03,15.0,44.86,3.72,3.1,2.9,8.26,8.0,21,23,-0.49,9,-0.49,9,55.41,0.3,30,0.214,-99.9,0.64,178.0,72.0,72.0,3.33,18.0,-4.0,11.0,M,1e-05,-16.0,16.0,-43.0,10.0,1.4,9.0,1.15,0.8,1.72,34.8,1.15,0.8,-3.14,1.4,34.8,-0.15,-0.39,0.39,,-0.21,0.52,-1.94,0.56,112.0,0.0,0.86,-2.23,0.86,90.0,-0.1,0.9,-2.21,0.91,96.3,0.11,0.38,-0.27,0.4,0.48,-0.27,0.27,22.5,73.9,8.0,2011-03-24,12:48:07,191.0,38.0,2011-03-29,23:00:00,28.0,13.83,,,,77.0,,0,104.0,2011-03-29 16:30:00
1371,1371,2011-04-01,16:48:00,1,,,6.0,CHN34_443+,4.0,,0.0,0.0,650.0,22,11.5,6,3.74,-6.3,6.5,0.565,2.928,19.0,0.926,43.0,3.98,1.0,0.32,4.0,46.22,1.89,1.7,2.2,5.48,2.0,32,36,-0.35,29,-0.21,30,24.66,0.16,26,0.148,-99.9,0.69,72.0,98.0,72.0,4.33,32.0,-38.0,9.0,,-99.9,-999.0,,-999.0,,1.15,-6.0,0.81,0.82,1.43,45.4,-0.1,0.37,-1.97,0.38,105.1,-0.16,-0.09,0.09,,0.51,0.33,-1.01,0.61,23.3,0.58,0.17,-0.88,0.6,16.3,0.51,0.33,-0.76,0.61,32.9,-0.14,0.05,0.25,0.15,0.29,0.25,0.25,-127.4,160.3,6.8,,,0.0,-999.0,,,-1.0,,,,,0.0,-5.0,0,67.0,2011-04-01 16:48:00
1372,1372,2011-04-06,9:33:00,1,,,2.0,DSF,4.0,,0.0,,539.0,2,15.4,3,4.15,-8.8,8.8,0.571,2.154,5.0,1.208,0.0,1.92,7.0,0.65,1.0,-1.0,-1.0,1.2,1.5,,,3,3,-0.49,2,-0.41,1,,0.56,4,0.078,,,15.0,15.0,15.0,5.0,48.0,-60.0,8.0,,,-999.0,,-999.0,,1.56,2.0,-1.38,-0.72,2.51,207.6,-0.9,0.16,-3.4,0.91,169.9,,,,,-0.78,-0.27,-0.89,0.83,79.0,-0.58,0.44,-1.85,0.73,142.8,-0.78,-0.27,-2.57,0.83,199.1,-1.16,-2.23,-1.68,2.51,3.02,-1.68,1.68,-43.4,242.5,75.7,,,,,,,,,,,,103.0,,0,,2011-04-06 09:33:00
1374,1374,2011-06-04,20:44:00,1,2011-06-02,7:22:00,1.0,SF(DSF?)+SF+,4.0,0.0,677.0,680.0,556.0,8,23.6,6,6.56,-4.5,16.5,0.699,3.195,2.0,0.246,6.0,4.61,12.0,0.15,7.0,64.73,10.39,3.5,3.4,9.99,3.5,11,8,-0.71,6,-0.85,6,92.21,0.25,14,0.148,0.75,0.71,90.0,65.0,65.0,6.33,94.0,-45.0,8.0,C,3.7e-06,-19.0,19.0,-25.0,35.0,1.78,27.0,1.45,-1.04,1.12,324.4,-0.45,0.92,-1.7,1.02,116.1,-0.54,-0.65,0.65,,-0.05,0.41,-1.58,0.41,97.0,-0.12,0.64,-1.92,0.65,100.6,-0.58,0.55,-1.77,0.8,136.5,-0.53,0.14,-0.19,0.55,0.58,-0.19,0.19,-28.7,165.2,15.8,2011-06-02,8:12:06,360.0,-999.0,2011-06-05,2:00:00,17.0,12.27,,,,0.0,,0,115.0,2011-06-04 20:44:00
1376,1376,2011-08-05,17:51:00,1,2011-08-04,3:41:00,1.0,SF+SF+SF,4.0,0.0,1089.0,1104.0,611.0,4,29.4,5,8.98,-18.7,18.7,0.636,7.386,25.0,0.122,47.0,2.69,14.0,0.15,5.0,124.34,8.78,4.3,4.8,-9900.0,4.3,29,20,-1.49,2,-1.45,2,152.61,0.6,25,0.146,0.66,0.85,20.0,60.0,20.0,7.67,179.0,-115.0,9.0,M,9.3e-05,19.0,19.0,36.0,16.0,2.29,2.0,2.15,-0.79,1.47,339.8,2.15,-0.79,0.38,2.29,339.8,-2.44,-2.75,2.75,,1.37,-0.39,-0.39,1.42,331.5,1.32,-0.59,-0.21,1.45,335.9,1.37,-0.39,0.13,1.42,344.1,-0.16,0.44,0.52,0.47,0.7,0.52,0.52,-125.9,110.0,21.8,2011-08-04,4:12:05,360.0,-999.0,2011-08-06,23:00:00,31.0,8.24,,,,104.0,,0,88.0,2011-08-05 17:51:00
1377,1377,2011-09-09,12:42:00,1,2011-09-06,1:35:00,1.0,SF+SF+CH,4.0,0.0,500.0,500.0,560.0,8,19.3,5,5.4,-14.2,14.2,0.736,6.778,1.0,0.267,17.0,999.99,12.0,0.34,17.0,-1.0,0.0,3.4,3.2,-1.0,2.7,26,26,-0.47,18,-0.44,16,38.86,0.33,28,0.176,-99.9,-99.99,27.0,33.0,27.0,5.67,67.0,-75.0,15.0,M,5.3e-05,14.0,14.0,7.0,15.0,0.93,28.0,0.8,0.47,2.16,30.4,0.08,-0.29,-2.76,0.3,285.4,-0.75,-0.45,0.45,,0.1,0.34,-2.74,0.35,73.6,0.18,0.3,-3.18,0.35,59.0,0.19,0.6,-3.19,0.63,72.4,0.09,0.26,-0.45,0.28,0.53,-0.45,0.45,1.5,70.9,3.8,2011-09-06,2:24:05,360.0,-999.0,2011-09-10,3:00:00,12.0,5.07,,,,104.0,,0,72.0,2011-09-09 12:42:00
1378,1378,2011-09-25,11:45:00,1,2011-09-22,10:29:00,1.0,SF+SF,4.0,0.0,567.0,570.0,367.0,3,10.5,3,1.93,-3.1,6.0,0.571,2.388,13.0,0.572,6.0,3.33,19.0,0.58,0.0,13.61,0.15,1.4,1.3,,1.4,15,18,-0.25,0,-0.23,2,-99.0,0.2,4,0.12,-99.9,0.17,66.0,25.0,25.0,2.0,7.0,-7.0,-3.0,X,0.00014,-999.0,8.0,-999.0,75.0,1.02,13.0,-0.49,0.89,0.91,118.8,-0.23,0.52,-1.7,0.57,113.9,-0.36,-0.5,0.5,,-0.18,0.4,-2.1,0.44,114.2,-0.17,0.39,-2.42,0.43,113.6,-0.4,0.57,-2.34,0.7,125.1,-0.22,0.17,-0.24,0.28,0.37,-0.24,0.24,-17.2,142.3,5.4,2011-09-22,10:48:06,360.0,-999.0,,,-1.0,,,,,94.0,,0,122.0,2011-09-25 11:45:00
1379,1379,2011-09-26,12:35:00,1,2011-09-24,12:33:00,1.0,SF+SF+SF,4.0,0.0,865.0,870.0,704.0,10,34.2,7,12.04,-16.4,16.4,0.48,6.636,3.0,0.208,34.0,6.96,33.0,0.08,5.0,92.12,10.96,3.9,5.1,-9900.0,4.4,17,7,-1.35,4,-1.51,4,173.75,0.2,11,0.15,0.79,0.69,25.0,38.0,25.0,6.33,94.0,-118.0,12.0,M,7.1e-05,10.0,10.0,-56.0,97.0,1.0,24.0,-0.31,-0.95,2.95,251.9,-0.04,0.5,-0.42,0.5,94.6,-0.78,-0.77,0.77,,0.22,0.01,-1.89,0.22,2.6,0.23,-0.26,-2.35,0.35,311.5,0.29,0.11,-1.81,0.31,20.8,0.07,0.1,0.08,0.12,0.15,0.08,0.08,-34.2,55.0,4.0,2011-09-24,12:48:07,360.0,-999.0,2011-09-26,20:00:00,48.0,20.81,,,,104.0,,0,112.0,2011-09-26 12:35:00
1380,1380,2011-11-12,5:59:00,1,2011-11-09,13:04:00,1.0,SF+DSF,5.0,0.0,640.0,639.0,464.0,4,8.8,4,2.04,-3.2,3.9,0.443,2.643,15.0,0.846,3.0,3.83,8.0,0.32,1.0,5.03,1.64,0.9,0.8,2.2,1.0,5,5,-0.35,0,-0.23,0,41.5,0.1,10,0.102,-99.9,0.5,26.0,20.0,20.0,2.0,7.0,-13.0,11.0,M,1.1e-05,-999.0,18.0,-999.0,68.0,1.38,5.0,-1.02,-0.93,0.97,222.4,-0.8,0.58,-1.73,0.99,144.1,-0.53,-0.54,0.54,,-0.67,0.75,-1.71,1.01,154.2,-0.8,0.58,-1.73,0.99,144.1,-0.67,0.75,-1.47,1.01,131.8,0.24,0.31,0.24,0.39,0.46,0.24,0.24,79.5,52.3,12.6,2011-11-09,13:36:05,360.0,-999.0,,,-1.0,,,,,0.0,,0,157.0,2011-11-12 05:59:00
1381,1381,2012-01-22,6:11:00,1,2012-01-19,13:44:00,1.5,SF(DSF)+DSF(18.01,4.0,0.0,645.0,647.0,459.0,21,26.5,4,6.08,-10.5,20.0,0.755,3.524,14.0,0.173,34.0,1.62,11.0,0.2,6.0,108.18,9.78,3.0,3.4,-1.0,3.0,19,19,-0.48,15,-0.47,0,-99.0,0.31,44,0.113,-99.9,0.5,25.0,57.0,25.0,5.0,48.0,-69.0,22.0,M,3.2e-05,30.0,30.0,-30.0,246.0,1.74,6.0,-0.2,1.73,2.36,96.6,-0.07,0.47,-2.51,0.48,98.5,-0.78,-1.0,1.0,,0.3,0.49,-1.13,0.57,58.5,0.4,0.54,-0.72,0.67,53.5,-0.11,0.72,-0.82,0.73,98.7,-0.41,0.23,0.31,0.47,0.56,0.31,0.31,-52.0,150.7,26.3,2012-01-19,14:36:05,360.0,-999.0,2012-01-22,23:00:00,8.0,4.29,,,,77.0,,0,109.0,2012-01-22 06:11:00
1382,1382,2012-01-24,15:03:00,1,2012-01-23,3:38:00,1.0,SF+DSF,4.0,0.0,1173.0,1175.0,673.0,2,16.4,2,5.52,-9.3,9.3,0.567,3.565,3.0,0.668,29.0,6.31,38.0,0.73,17.0,29.52,2.57,3.2,3.2,-1.0,3.2,13,7,-1.3,-1,-1.18,-1,-99.0,0.89,14,0.195,-99.9,0.5,57.0,45.0,45.0,4.33,32.0,-80.0,18.0,M,8.7e-05,18.0,18.0,25.0,56.0,1.59,0.0,-1.07,1.18,3.02,132.2,-0.38,-0.22,-2.38,0.44,210.1,-0.97,-0.62,0.62,,-0.78,0.71,-2.38,1.05,210.1,-1.07,1.18,-1.73,1.59,132.2,-0.78,0.71,-1.06,1.05,137.7,-0.4,0.93,1.32,1.01,1.66,1.32,1.32,24.4,113.3,42.6,2012-01-23,4:00:05,360.0,-999.0,,,-1.0,,,,,95.0,,0,86.0,2012-01-24 15:03:00
1383,1383,2012-01-30,16:24:00,1,2012-01-27,17:37:00,1.0,SF+SF+CH,4.0,0.0,0.0,592.0,427.0,5,10.8,2,2.31,-4.3,5.5,0.509,2.133,5.0,0.617,-2.0,999.99,25.0,0.66,0.0,11.6,0.07,2.4,2.2,-1.0,2.6,26,27,-0.62,13,-0.43,20,67.09,0.57,27,0.2,-99.9,0.81,46.0,30.0,30.0,3.67,22.0,-19.0,4.0,X,0.00017,-999.0,27.0,-999.0,79.0,2.05,9.0,0.18,2.04,1.81,85.0,0.23,1.78,-0.86,1.79,82.6,-0.26,0.05,0.05,,-0.27,0.46,-1.86,0.53,120.4,-0.51,0.43,-2.5,0.67,139.9,-0.59,0.3,-2.57,0.66,153.0,-0.32,-0.16,-0.71,0.36,0.8,-0.71,0.71,-53.5,206.6,8.6,2012-01-27,18:27:52,360.0,-999.0,,,-1.0,,,,,0.0,,0,62.0,2012-01-30 16:24:00
1385,1385,2012-03-07,4:20:00,1,2012-03-04,10:29:00,1.0,SF+SF+SF,4.0,0.0,631.0,630.0,592.0,15,17.1,2,5.06,-12.0,12.0,0.702,2.574,7.0,0.505,25.0,4.31,14.0,0.4,0.0,77.82,3.95,4.5,3.8,-9900.0,4.5,28,28,-0.42,10,-0.5,10,43.12,0.79,4,0.263,-99.9,0.2,33.0,31.0,31.0,6.0,80.0,-85.0,10.0,M2.0/1N,2e-05,19.0,19.0,-61.0,107.0,2.59,19.0,-0.02,2.59,3.32,90.4,-0.92,1.44,0.27,1.71,122.6,0.26,0.81,0.81,,-0.37,0.41,-0.36,0.55,108.4,0.07,0.49,0.05,0.49,81.9,-0.37,0.41,0.27,0.55,132.1,-0.1,-0.4,0.63,0.41,0.75,0.63,0.63,-123.9,256.0,54.0,2012-03-04,11:00:07,360.0,-999.0,,,-1.0,,,,,104.0,,0,106.0,2012-03-07 04:20:00
1386,1386,2012-03-08,11:03:00,1,2012-03-07,0:02:00,1.0,SF+SF,5.0,0.0,1187.0,1188.0,737.0,26,23.1,12,8.51,-16.1,16.1,0.697,7.215,11.0,0.078,21.0,4.69,3.0,0.06,17.0,140.18,7.0,11.7,11.2,-9900.0,11.7,21,20,-2.31,0,-1.84,0,196.74,0.62,32,0.506,0.87,0.73,31.0,74.0,31.0,8.0,207.0,-143.0,20.0,X5.4/,0.00054,21.0,21.0,-27.0,38.0,2.68,0.0,-1.13,2.43,3.34,114.9,-1.13,2.43,-0.51,2.68,114.9,-2.8,-2.64,2.64,,-0.63,0.13,-1.02,0.64,92.1,-1.13,2.43,-0.51,2.68,114.9,-0.63,0.13,-0.37,0.64,168.3,-0.55,-2.07,0.65,2.14,2.24,0.65,0.65,-86.8,255.1,66.6,2012-03-07,0:24:06,360.0,-999.0,2012-03-09,3:00:00,58.0,27.66,,,,77.0,,0,97.0,2012-03-08 11:03:00
1387,1387,2012-03-11,13:00:00,1,2012-03-09,3:22:00,1.0,SF+SF,5.0,0.0,721.0,728.0,461.0,6,8.3,5,1.91,-4.9,6.3,0.759,1.856,5.0,0.539,1.0,7.04,9.0,0.91,15.0,1.97,1.52,0.9,0.8,-9900.0,0.9,2,2,-0.31,14,-0.25,2,-99.0,0.3,12,0.108,0.67,0.59,74.0,20.0,20.0,3.33,18.0,-44.0,-13.0,M6.3/,6.3e-05,17.0,17.0,3.0,56.0,1.7,12.0,-0.03,1.7,1.39,91.0,-0.68,1.03,-0.81,1.23,123.4,-0.17,-0.3,0.3,,0.8,0.97,-0.58,1.26,77.6,0.46,0.87,-0.48,0.98,62.1,0.8,0.97,-0.15,1.26,50.5,0.63,0.2,0.43,0.66,0.79,0.43,0.43,32.9,17.6,38.5,2012-03-09,4:26:09,360.0,-999.0,,,-1.0,,,,,94.0,,0,116.0,2012-03-11 13:00:00
1388,1388,2012-03-12,9:14:00,1,2012-03-10,17:15:00,1.0,SF+SF,5.0,0.0,1039.0,1055.0,727.0,11,23.6,2,8.58,-12.1,12.1,0.513,6.3,7.0,0.211,16.0,5.32,3.0,0.07,25.0,49.58,3.28,5.7,5.8,-9900.0,5.7,18,18,-1.29,9,-1.05,9,127.66,0.86,20,0.242,0.83,0.74,20.0,76.0,20.0,6.33,94.0,-51.0,6.0,M8.4/,8.4e-05,17.0,17.0,24.0,75.0,3.27,13.0,-3.12,-0.99,4.58,197.6,0.21,-0.99,1.03,1.01,282.0,-0.27,-0.2,0.2,,0.67,-0.91,-0.54,1.13,262.1,0.41,-0.33,-0.63,0.53,321.2,0.67,-0.91,-0.59,1.13,306.4,0.73,-0.48,-0.05,0.87,0.88,-0.05,0.05,-20.3,326.7,40.7,2012-03-10,18:12:06,360.0,-999.0,2012-03-12,22:00:00,58.0,21.14,,,,104.0,,0,116.0,2012-03-12 09:14:00
1389,1389,2012-03-15,13:06:00,1,2012-03-13,17:12:00,1.0,SF(DSF)+CHC24_507,5.0,0.0,947.0,946.0,787.0,7,15.8,5,6.22,-9.7,9.7,0.614,2.841,0.0,0.104,16.0,2.63,0.0,0.28,17.0,39.43,4.74,1.3,1.8,-9900.0,1.3,10,6,-0.37,3,-0.7,4,35.69,0.44,11,0.082,0.85,0.86,76.0,20.0,20.0,6.33,94.0,-80.0,5.0,M,7.9e-05,19.0,19.0,59.0,73.0,0.92,7.0,0.85,-0.34,1.74,338.2,-0.09,-0.69,-0.44,0.7,262.6,-0.09,-0.03,0.03,,0.04,0.1,-1.52,0.11,14.5,0.45,0.71,-1.77,0.84,57.6,0.04,0.1,-1.22,0.11,68.2,-0.5,-0.04,0.3,0.5,0.58,0.3,0.3,-116.4,184.6,17.6,2012-03-13,17:36:05,360.0,-999.0,,,-1.0,,,,,94.0,,0,88.0,2012-03-15 13:06:00
1390,1390,2012-04-23,3:20:00,1,,,2.0,DSF(m04.19CE)+SF+CHN13_514,4.0,0.0,0.0,489.0,394.0,2,15.5,16,3.05,-14.7,14.7,0.948,2.475,2.0,0.388,23.0,5.05,0.0,0.21,17.0,14.83,3.14,1.7,1.7,2.87,1.3,7,23,-0.4,-1,-0.41,19,-99.0,0.34,17,0.11,-99.9,-99.99,34.0,26.0,26.0,6.67,111.0,-103.0,23.0,,-99.9,-999.0,,-999.0,,1.07,0.0,0.29,1.03,0.92,74.3,0.0,-0.43,-1.73,0.43,270.0,-0.18,0.08,0.08,,0.1,1.19,-1.23,1.19,85.2,0.29,1.03,-1.54,1.07,74.3,0.07,0.94,-1.52,0.94,85.7,-0.03,-0.25,-0.29,0.25,0.38,-0.29,0.29,-177.4,263.2,12.4,2012-04-19,15:12:09,142.0,138.0,2012-04-23,17:00:00,12.0,7.52,,,,77.0,,0,138.0,2012-04-23 03:20:00
1391,1391,2012-05-21,19:37:00,1,,,4.0,SF?(m18.05)+CHC23_517,4.0,,0.0,0.0,430.0,14,13.1,15,2.82,-7.5,7.5,0.573,8.768,9.0,0.716,6.0,8.96,1.0,0.28,12.0,19.5,2.62,0.9,0.8,,0.9,6,11,-0.59,6,-0.43,6,77.92,0.21,2,0.069,-99.9,0.44,43.0,20.0,20.0,4.0,27.0,-24.0,17.0,,-99.9,-999.0,,-999.0,,1.8,6.0,0.34,1.77,1.06,79.1,0.34,1.77,-1.76,1.8,79.1,-0.06,0.15,0.15,,0.69,1.13,-1.23,1.32,56.2,0.35,0.79,-1.16,0.86,66.1,0.69,1.13,-1.23,1.32,58.6,0.08,0.22,0.0,0.23,0.23,0.0,0.0,-11.4,70.0,5.7,,,0.0,-999.0,,,,,,,,104.0,,0,110.0,2012-05-21 19:37:00
1392,1392,2012-06-16,9:55:00,1,2012-06-13,11:29:00,1.0,SF(m06.13)+SF+DSF,4.0,0.0,590.0,601.0,413.0,9,10.6,7,-99.9,-3.4,3.4,0.321,1.564,3.0,0.504,7.0,1.74,3.0,0.75,1.0,11.86,2.49,1.4,1.1,-1.0,1.4,7,7,-0.26,5,-0.26,7,36.79,0.04,-2,0.132,-99.9,-99.99,117.0,10.0,10.0,3.0,15.0,15.0,-6.0,M,1.2e-05,-17.0,17.0,-21.0,182.0,1.64,7.0,0.19,1.63,0.52,83.4,0.5,1.19,-0.35,1.29,67.2,-0.23,-0.31,0.31,,0.35,0.88,-0.47,0.95,68.1,0.44,1.2,-0.3,1.28,69.9,0.35,0.88,-0.28,0.95,68.3,-0.06,-0.14,0.19,0.15,0.24,0.19,0.19,-178.5,246.8,6.7,2012-06-13,13:25:49,253.0,188.0,,,,,,,,94.0,,0,106.0,2012-06-16 09:55:00
